datetime,date,year,month,day,hour,time_period,season,city,wind_speed,NA,solar_radiation,dew_point,humidity,temperature,wind_direction,quality_flag
2026-01-05T23:00:00Z,2026-01-05,2026,January,5,23,Evening,Winter,Sousse,2.1,502.03000000000003,0,7.4,59.8,15.2,220.3,ok
2026-01-05T22:00:00Z,2026-01-05,2026,January,5,22,Evening,Winter,Sousse,2.23,502.03000000000003,0,7.6,58.1,15.8,198.5,ok
2026-01-05T21:00:00Z,2026-01-05,2026,January,5,21,Evening,Winter,Sousse,0,501.83,0,7.5,58.2,15.7,114.7,ok
2026-01-05T20:00:00Z,2026-01-05,2026,January,5,20,Evening,Winter,Sousse,0.15,501.88,2,8.7,65.4,15.1,220.3,ok
2026-01-05T19:00:00Z,2026-01-05,2026,January,5,19,Evening,Winter,Sousse,2.03,501.83,0,12.7,78.3,16.5,151.7,ok
2026-01-05T18:00:00Z,2026-01-05,2026,January,5,18,Evening,Winter,Sousse,0.63,501.63,0,12.6,76.3,16.8,134.8,ok
2026-01-05T17:00:00Z,2026-01-05,2026,January,5,17,Afternoon,Winter,Sousse,0.15,501.53000000000003,14,9.6,53.4,19.3,144.3,ok
2026-01-05T16:00:00Z,2026-01-05,2026,January,5,16,Afternoon,Winter,Sousse,1.08,501.43,139,9.6,48.4,20.9,37.4,ok
2026-01-05T15:00:00Z,2026-01-05,2026,January,5,15,Afternoon,Winter,Sousse,1.55,501.38,294,7.1,36.6,22.7,255.8,ok
2026-01-05T14:00:00Z,2026-01-05,2026,January,5,14,Afternoon,Winter,Sousse,1.52,501.43,412,7,37.3,22.3,265.3,ok
2026-01-05T13:00:00Z,2026-01-05,2026,January,5,13,Afternoon,Winter,Sousse,2.07,501.78000000000003,466,7.6,40.6,21.6,205.8,ok
2026-01-05T12:00:00Z,2026-01-05,2026,January,5,12,Afternoon,Winter,Sousse,1.47,502.18,463,6.9,40.2,20.9,216,ok
2026-01-05T11:00:00Z,2026-01-05,2026,January,5,11,Morning,Winter,Sousse,2.5,502.53000000000003,412,5.8,42.5,18.8,253.8,ok
2026-01-05T10:00:00Z,2026-01-05,2026,January,5,10,Morning,Winter,Sousse,0.81,502.53000000000003,310,5.5,46.7,17,234.7,ok
2026-01-05T09:00:00Z,2026-01-05,2026,January,5,9,Morning,Winter,Sousse,3.12,502.33,182,4.5,51.3,14.4,206.3,ok
2026-01-05T08:00:00Z,2026-01-05,2026,January,5,8,Morning,Winter,Sousse,0.87,502.03000000000003,32,3.8,53.2,13.1,224.5,ok
2026-01-05T07:00:00Z,2026-01-05,2026,January,5,7,Morning,Winter,Sousse,1.49,501.83,0,3.3,52.8,12.7,246.1,ok
2026-01-05T06:00:00Z,2026-01-05,2026,January,5,6,Morning,Winter,Sousse,1.92,501.63,0,3.1,53.1,12.4,214.5,ok
2026-01-05T05:00:00Z,2026-01-05,2026,January,5,5,Night,Winter,Sousse,1.71,501.38,0,3.3,53.2,12.6,191.6,ok
2026-01-05T04:00:00Z,2026-01-05,2026,January,5,4,Night,Winter,Sousse,1.19,501.43,0,4.3,57.6,12.5,7.7,ok
2026-01-05T03:00:00Z,2026-01-05,2026,January,5,3,Night,Winter,Sousse,0.56,501.53000000000003,2,5.5,67.5,11.3,297.8,ok
2026-01-05T02:00:00Z,2026-01-05,2026,January,5,2,Night,Winter,Sousse,0.33,501.73,0,7.1,72.9,11.8,351,ok
2026-01-05T01:00:00Z,2026-01-05,2026,January,5,1,Night,Winter,Sousse,0.85,501.83,0,6.9,66.3,13,307,ok
2026-01-04T23:00:00Z,2026-01-04,2026,January,4,23,Evening,Winter,Sousse,0.11,502.60499999999996,0,6.2,58.8,14.2,279.4,ok
2026-01-04T22:00:00Z,2026-01-04,2026,January,4,22,Evening,Winter,Sousse,0.79,502.905,0,4.4,51.9,14.2,81,ok
2026-01-04T21:00:00Z,2026-01-04,2026,January,4,21,Evening,Winter,Sousse,2.43,503.35499999999996,0,3.8,49,14.4,274.6,ok
2026-01-04T20:00:00Z,2026-01-04,2026,January,4,20,Evening,Winter,Sousse,1.85,503.005,0,5.2,50.2,15.5,139.6,ok
2026-01-04T19:00:00Z,2026-01-04,2026,January,4,19,Evening,Winter,Sousse,0.61,503.35499999999996,0,5.3,55.4,14.1,199.4,ok
2026-01-04T18:00:00Z,2026-01-04,2026,January,4,18,Evening,Winter,Sousse,0.89,503.505,0,5.1,53.6,14.4,189.3,ok
2026-01-04T17:00:00Z,2026-01-04,2026,January,4,17,Afternoon,Winter,Sousse,0.31,503.35499999999996,5,4.9,49.5,15.4,183,ok
2026-01-04T16:00:00Z,2026-01-04,2026,January,4,16,Afternoon,Winter,Sousse,1,503.405,38,3,40.5,16.5,191.3,ok
2026-01-04T15:00:00Z,2026-01-04,2026,January,4,15,Afternoon,Winter,Sousse,0.3,503.35499999999996,85,3,38.9,17.1,203.3,ok
2026-01-04T14:00:00Z,2026-01-04,2026,January,4,14,Afternoon,Winter,Sousse,3.5,503.555,161,2.5,36.7,17.5,186.5,ok
2026-01-04T13:00:00Z,2026-01-04,2026,January,4,13,Afternoon,Winter,Sousse,1.39,503.805,185,2.2,34.4,18.2,282.2,ok
2026-01-04T12:00:00Z,2026-01-04,2026,January,4,12,Afternoon,Winter,Sousse,2.02,504.405,340,2.9,37.5,17.5,234.4,ok
2026-01-04T11:00:00Z,2026-01-04,2026,January,4,11,Morning,Winter,Sousse,1.2,504.655,372,2.6,40.1,16.2,256.9,ok
2026-01-04T10:00:00Z,2026-01-04,2026,January,4,10,Morning,Winter,Sousse,2.03,504.805,98,2,42.5,14.6,215.3,ok
2026-01-04T09:00:00Z,2026-01-04,2026,January,4,9,Morning,Winter,Sousse,1.88,504.60499999999996,157,1.6,42,14.3,213.9,ok
2026-01-04T08:00:00Z,2026-01-04,2026,January,4,8,Morning,Winter,Sousse,3.73,504.255,29,1.7,45.7,13.1,218.7,ok
2026-01-04T07:00:00Z,2026-01-04,2026,January,4,7,Morning,Winter,Sousse,0.4,504.35499999999996,0,3,51.7,12.7,189.2,ok
2026-01-04T06:00:00Z,2026-01-04,2026,January,4,6,Morning,Winter,Sousse,1.66,504.205,0,3.7,53.9,12.8,220.4,ok
2026-01-04T05:00:00Z,2026-01-04,2026,January,4,5,Night,Winter,Sousse,2.56,504.35499999999996,0,3.8,54.3,12.8,249.3,ok
2026-01-04T04:00:00Z,2026-01-04,2026,January,4,4,Night,Winter,Sousse,5.73,504.60499999999996,0,3.5,51.2,13.4,216.4,ok
2026-01-04T03:00:00Z,2026-01-04,2026,January,4,3,Night,Winter,Sousse,1.96,504.805,0,3.3,48.5,14,230,ok
2026-01-04T02:00:00Z,2026-01-04,2026,January,4,2,Night,Winter,Sousse,3.56,504.805,0,3.2,46.8,14.5,232,ok
2026-01-04T01:00:00Z,2026-01-04,2026,January,4,1,Night,Winter,Sousse,2.62,505.005,0,3.2,47.3,14.3,197,ok
2026-01-03T23:00:00Z,2026-01-03,2026,January,3,23,Evening,Winter,Sousse,1.12,504.87,0,3.4,46.1,14.9,160.3,ok
2026-01-03T22:00:00Z,2026-01-03,2026,January,3,22,Evening,Winter,Sousse,1.53,505.07,0,3.6,47.2,14.7,150,ok
2026-01-03T21:00:00Z,2026-01-03,2026,January,3,21,Evening,Winter,Sousse,1.95,505.02,0,3.6,46.3,15,219.2,ok
2026-01-03T20:00:00Z,2026-01-03,2026,January,3,20,Evening,Winter,Sousse,3.25,505.12,0,3.9,43.6,16.3,150.6,ok
2026-01-03T19:00:00Z,2026-01-03,2026,January,3,19,Evening,Winter,Sousse,1.32,505.07,0,3.9,40.6,17.4,211.7,ok
2026-01-03T18:00:00Z,2026-01-03,2026,January,3,18,Evening,Winter,Sousse,2.55,505.02,0,3.7,37.2,18.6,225.2,ok
2026-01-03T17:00:00Z,2026-01-03,2026,January,3,17,Afternoon,Winter,Sousse,0.66,504.77,13,4,34.4,20.2,167,ok
2026-01-03T16:00:00Z,2026-01-03,2026,January,3,16,Afternoon,Winter,Sousse,0.74,504.82,141,4.6,31.4,22.4,152.2,ok
2026-01-03T15:00:00Z,2026-01-03,2026,January,3,15,Afternoon,Winter,Sousse,3.07,504.92,322,3.9,28.9,22.9,219.5,ok
2026-01-03T14:00:00Z,2026-01-03,2026,January,3,14,Afternoon,Winter,Sousse,1.04,505.07,458,4.2,30.2,22.6,161.8,ok
2026-01-03T13:00:00Z,2026-01-03,2026,January,3,13,Afternoon,Winter,Sousse,5.03,505.46999999999997,410,5,35.8,20.7,212.8,ok
2026-01-03T12:00:00Z,2026-01-03,2026,January,3,12,Afternoon,Winter,Sousse,3.94,506.07,435,4.8,40.1,18.6,219.4,ok
2026-01-03T11:00:00Z,2026-01-03,2026,January,3,11,Morning,Winter,Sousse,0.96,506.46999999999997,327,4.3,46,15.9,228.4,ok
2026-01-03T10:00:00Z,2026-01-03,2026,January,3,10,Morning,Winter,Sousse,2.06,506.62,223,4.1,52.4,13.7,272.7,ok
2026-01-03T09:00:00Z,2026-01-03,2026,January,3,9,Morning,Winter,Sousse,2.48,506.46999999999997,143,3.6,53.8,12.7,196.7,ok
2026-01-03T08:00:00Z,2026-01-03,2026,January,3,8,Morning,Winter,Sousse,2.16,506.32,41,3,52.1,12.5,216.8,ok
2026-01-03T07:00:00Z,2026-01-03,2026,January,3,7,Morning,Winter,Sousse,1.86,506.12,0,3.1,56.4,11.5,196.8,ok
2026-01-03T06:00:00Z,2026-01-03,2026,January,3,6,Morning,Winter,Sousse,2.52,506.12,0,3,55.2,11.7,200.6,ok
2026-01-03T05:00:00Z,2026-01-03,2026,January,3,5,Night,Winter,Sousse,4.3,506.07,0,3.2,55.1,12,269,ok
2026-01-03T04:00:00Z,2026-01-03,2026,January,3,4,Night,Winter,Sousse,2.93,506.27,0,3.4,54.6,12.3,250.4,ok
2026-01-03T03:00:00Z,2026-01-03,2026,January,3,3,Night,Winter,Sousse,2.28,506.52,0,3.7,54.1,12.7,206.6,ok
2026-01-03T02:00:00Z,2026-01-03,2026,January,3,2,Night,Winter,Sousse,2.28,506.62,0,3.8,54,12.9,216.3,ok
2026-01-03T01:00:00Z,2026-01-03,2026,January,3,1,Night,Winter,Sousse,1,506.62,0,3.9,52.9,13.3,234.4,ok
2026-01-02T23:00:00Z,2026-01-02,2026,January,2,23,Evening,Winter,Sousse,1.46,506.465,0,3.9,53.7,13.1,220.3,ok
2026-01-02T22:00:00Z,2026-01-02,2026,January,2,22,Evening,Winter,Sousse,3.45,506.465,0,3.9,51.8,13.6,236.8,ok
2026-01-02T21:00:00Z,2026-01-02,2026,January,2,21,Evening,Winter,Sousse,2.23,506.615,0,3.9,50.1,14.1,192,ok
2026-01-02T20:00:00Z,2026-01-02,2026,January,2,20,Evening,Winter,Sousse,3.07,506.565,0,4,47.8,14.9,231.4,ok
2026-01-02T19:00:00Z,2026-01-02,2026,January,2,19,Evening,Winter,Sousse,2.03,506.615,0,4.2,47.1,15.4,216.9,ok
2026-01-02T18:00:00Z,2026-01-02,2026,January,2,18,Evening,Winter,Sousse,0.55,506.565,0,4.5,45.3,16.4,239.5,ok
2026-01-02T17:00:00Z,2026-01-02,2026,January,2,17,Afternoon,Winter,Sousse,0.65,506.465,9,4.8,42,17.9,126,ok
2026-01-02T16:00:00Z,2026-01-02,2026,January,2,16,Afternoon,Winter,Sousse,1.35,506.465,140,5.4,38.9,19.8,176.7,ok
2026-01-02T15:00:00Z,2026-01-02,2026,January,2,15,Afternoon,Winter,Sousse,3.56,506.565,300,5,37.4,20,220.9,ok
2026-01-02T14:00:00Z,2026-01-02,2026,January,2,14,Afternoon,Winter,Sousse,4.47,506.915,415,5,38.5,19.5,212.1,ok
2026-01-02T13:00:00Z,2026-01-02,2026,January,2,13,Afternoon,Winter,Sousse,3.65,507.465,465,5,41.1,18.5,220.5,ok
2026-01-02T12:00:00Z,2026-01-02,2026,January,2,12,Afternoon,Winter,Sousse,2.85,508.015,473,4.8,45.9,16.5,215.9,ok
2026-01-02T11:00:00Z,2026-01-02,2026,January,2,11,Morning,Winter,Sousse,1.95,508.615,429,5.2,52.9,14.7,225.6,ok
2026-01-02T10:00:00Z,2026-01-02,2026,January,2,10,Morning,Winter,Sousse,1.4,508.765,330,4.7,59.9,12.3,230.5,ok
2026-01-02T09:00:00Z,2026-01-02,2026,January,2,9,Morning,Winter,Sousse,1.01,508.715,198,4.3,66,10.4,189.6,ok
2026-01-02T08:00:00Z,2026-01-02,2026,January,2,8,Morning,Winter,Sousse,0.88,508.715,22,3.8,70.7,8.8,237.8,ok
2026-01-02T07:00:00Z,2026-01-02,2026,January,2,7,Morning,Winter,Sousse,1.95,508.665,0,3.7,70.3,8.8,205.2,ok
2026-01-02T06:00:00Z,2026-01-02,2026,January,2,6,Morning,Winter,Sousse,2.17,508.765,0,4,68.3,9.5,185.8,ok
2026-01-02T05:00:00Z,2026-01-02,2026,January,2,5,Night,Winter,Sousse,1.66,508.865,0,4.1,72.7,8.8,250.2,ok
2026-01-02T04:00:00Z,2026-01-02,2026,January,2,4,Night,Winter,Sousse,0.9,509.065,0,4.1,72.8,8.7,138.1,ok
2026-01-02T03:00:00Z,2026-01-02,2026,January,2,3,Night,Winter,Sousse,2.1,509.565,0,4.2,72.6,8.9,200,ok
2026-01-02T02:00:00Z,2026-01-02,2026,January,2,2,Night,Winter,Sousse,1.22,509.565,0,4.6,71,9.6,213,ok
2026-01-02T01:00:00Z,2026-01-02,2026,January,2,1,Night,Winter,Sousse,0.51,509.665,0,5.2,72.9,9.9,193.2,ok
2026-01-01T23:00:00Z,2026-01-01,2026,January,1,23,Evening,Winter,Sousse,0.77,510.185,0,6.8,76,10.9,223.1,ok
2026-01-01T22:00:00Z,2026-01-01,2026,January,1,22,Evening,Winter,Sousse,0.89,510.185,0,7.5,77.6,11.3,170.9,ok
2026-01-01T21:00:00Z,2026-01-01,2026,January,1,21,Evening,Winter,Sousse,0.42,510.13500000000005,0,7.8,77.4,11.6,130.5,ok
2026-01-01T20:00:00Z,2026-01-01,2026,January,1,20,Evening,Winter,Sousse,0.72,509.935,0,7.4,78.6,11,178.2,ok
2026-01-01T19:00:00Z,2026-01-01,2026,January,1,19,Evening,Winter,Sousse,0.36,509.88500000000005,0,7.7,80.9,10.9,218.5,ok
2026-01-01T18:00:00Z,2026-01-01,2026,January,1,18,Evening,Winter,Sousse,0.33,509.685,0,8,77.7,11.8,171,ok
2026-01-01T17:00:00Z,2026-01-01,2026,January,1,17,Afternoon,Winter,Sousse,0.61,509.535,8,7.8,62.5,14.9,120.1,ok
2026-01-01T16:00:00Z,2026-01-01,2026,January,1,16,Afternoon,Winter,Sousse,0.34,509.485,137,8,57.3,16.5,260.6,ok
2026-01-01T15:00:00Z,2026-01-01,2026,January,1,15,Afternoon,Winter,Sousse,1.54,509.485,291,8.2,56.8,16.9,93.9,ok
2026-01-01T14:00:00Z,2026-01-01,2026,January,1,14,Afternoon,Winter,Sousse,2.82,509.485,407,7.8,54.4,17.1,54,ok
2026-01-01T13:00:00Z,2026-01-01,2026,January,1,13,Afternoon,Winter,Sousse,1.96,509.58500000000004,457,7.4,54.4,16.7,54.2,ok
2026-01-01T12:00:00Z,2026-01-01,2026,January,1,12,Afternoon,Winter,Sousse,1.27,509.785,461,7.8,55.9,16.6,3,ok
2026-01-01T11:00:00Z,2026-01-01,2026,January,1,11,Morning,Winter,Sousse,0.34,510.13500000000005,414,7.4,58.7,15.5,170.9,ok
2026-01-01T10:00:00Z,2026-01-01,2026,January,1,10,Morning,Winter,Sousse,0.9,510.035,321,7.6,64.6,14.2,261.3,ok
2026-01-01T09:00:00Z,2026-01-01,2026,January,1,9,Morning,Winter,Sousse,1.51,509.685,216,7.4,72,12.3,256.1,ok
2026-01-01T08:00:00Z,2026-01-01,2026,January,1,8,Morning,Winter,Sousse,1.13,509.485,28,7,75,11.2,292.3,ok
2026-01-01T07:00:00Z,2026-01-01,2026,January,1,7,Morning,Winter,Sousse,1.3,509.185,0,6.8,85.5,9.1,259,ok
2026-01-01T06:00:00Z,2026-01-01,2026,January,1,6,Morning,Winter,Sousse,0.4,508.935,0,6.7,86.9,8.8,241.5,ok
2026-01-01T05:00:00Z,2026-01-01,2026,January,1,5,Night,Winter,Sousse,0.81,508.785,0,6.9,81.1,10,259.4,ok
2026-01-01T04:00:00Z,2026-01-01,2026,January,1,4,Night,Winter,Sousse,1.36,508.88500000000005,0,7.1,81.3,10.2,272,ok
2026-01-01T03:00:00Z,2026-01-01,2026,January,1,3,Night,Winter,Sousse,0.25,508.935,0,7.1,80.6,10.3,144.5,ok
2026-01-01T02:00:00Z,2026-01-01,2026,January,1,2,Night,Winter,Sousse,1.84,508.785,0,7.5,74,12,279.5,ok
2026-01-01T01:00:00Z,2026-01-01,2026,January,1,1,Night,Winter,Sousse,0.59,508.63500000000005,0,7.5,72.8,12.3,304.3,ok
2025-12-31T23:00:00Z,2025-12-31,2025,December,31,23,Evening,Winter,Sousse,0.59,508.985,0,7.4,69.9,12.8,304.5,ok
2025-12-31T22:00:00Z,2025-12-31,2025,December,31,22,Evening,Winter,Sousse,0.61,508.785,0,7.4,69.4,12.9,279.5,ok
2025-12-31T21:00:00Z,2025-12-31,2025,December,31,21,Evening,Winter,Sousse,0.65,508.635,0,7.5,71,12.6,276.4,ok
2025-12-31T20:00:00Z,2025-12-31,2025,December,31,20,Evening,Winter,Sousse,0.63,508.435,0,8.6,75.5,12.8,310.5,ok
2025-12-31T19:00:00Z,2025-12-31,2025,December,31,19,Evening,Winter,Sousse,0.9,508.335,1,10.4,87.5,12.4,261.1,ok
2025-12-31T18:00:00Z,2025-12-31,2025,December,31,18,Evening,Winter,Sousse,0.61,508.085,2,10.3,84.9,12.8,63.9,ok
2025-12-31T17:00:00Z,2025-12-31,2025,December,31,17,Afternoon,Winter,Sousse,0.27,507.785,8,11,85.2,13.5,189.4,ok
2025-12-31T16:00:00Z,2025-12-31,2025,December,31,16,Afternoon,Winter,Sousse,0.56,507.535,8,7.8,57,16.3,149.5,ok
2025-12-31T15:00:00Z,2025-12-31,2025,December,31,15,Afternoon,Winter,Sousse,1.25,507.485,126,7.1,53.7,16.5,261,ok
2025-12-31T14:00:00Z,2025-12-31,2025,December,31,14,Afternoon,Winter,Sousse,1.29,507.435,449,7.5,51.3,17.7,308.1,ok
2025-12-31T13:00:00Z,2025-12-31,2025,December,31,13,Afternoon,Winter,Sousse,1.68,507.685,169,7,50.1,17.5,355.5,ok
2025-12-31T12:00:00Z,2025-12-31,2025,December,31,12,Afternoon,Winter,Sousse,1.06,507.985,464,8,58.1,16.3,259.9,ok
2025-12-31T11:00:00Z,2025-12-31,2025,December,31,11,Morning,Winter,Sousse,2.22,508.385,412,7.7,60.4,15.3,283.2,ok
2025-12-31T10:00:00Z,2025-12-31,2025,December,31,10,Morning,Winter,Sousse,1.81,508.535,343,6.9,61.8,14.1,308.5,ok
2025-12-31T09:00:00Z,2025-12-31,2025,December,31,9,Morning,Winter,Sousse,0.73,508.385,102,6.2,65.7,12.5,250.5,ok
2025-12-31T08:00:00Z,2025-12-31,2025,December,31,8,Morning,Winter,Sousse,1.64,508.135,24,5.4,71.8,10.3,254,ok
2025-12-31T07:00:00Z,2025-12-31,2025,December,31,7,Morning,Winter,Sousse,0.65,508.085,0,5.4,73.3,10,267,ok
2025-12-31T06:00:00Z,2025-12-31,2025,December,31,6,Morning,Winter,Sousse,0.88,507.885,0,5.5,70.6,10.6,283.8,ok
2025-12-31T05:00:00Z,2025-12-31,2025,December,31,5,Night,Winter,Sousse,1.92,507.835,0,5.3,72.1,10.1,267.6,ok
2025-12-31T04:00:00Z,2025-12-31,2025,December,31,4,Night,Winter,Sousse,0.53,507.935,1,5.4,77.9,9.1,256.3,ok
2025-12-31T03:00:00Z,2025-12-31,2025,December,31,3,Night,Winter,Sousse,1.11,508.185,0,5.7,71,10.7,272.3,ok
2025-12-31T02:00:00Z,2025-12-31,2025,December,31,2,Night,Winter,Sousse,1.02,508.185,0,5.7,71.9,10.6,283.2,ok
2025-12-31T01:00:00Z,2025-12-31,2025,December,31,1,Night,Winter,Sousse,1.16,508.185,0,5.9,71.9,10.7,270.9,ok
2025-12-30T23:00:00Z,2025-12-30,2025,December,30,23,Evening,Winter,Sousse,2.1,508.03999999999996,0,6,73.1,10.6,271.8,ok
2025-12-30T22:00:00Z,2025-12-30,2025,December,30,22,Evening,Winter,Sousse,2.03,508.09,0,6,71.3,11,274.5,ok
2025-12-30T21:00:00Z,2025-12-30,2025,December,30,21,Evening,Winter,Sousse,0.72,508.09,0,6.1,70.7,11.3,246.4,ok
2025-12-30T20:00:00Z,2025-12-30,2025,December,30,20,Evening,Winter,Sousse,1.13,507.94,0,6.3,68.6,11.9,284.6,ok
2025-12-30T19:00:00Z,2025-12-30,2025,December,30,19,Evening,Winter,Sousse,1.2,507.74,0,6.9,68.3,12.6,236.8,ok
2025-12-30T18:00:00Z,2025-12-30,2025,December,30,18,Evening,Winter,Sousse,0.63,507.44,0,7.8,66.7,13.9,295.8,ok
2025-12-30T17:00:00Z,2025-12-30,2025,December,30,17,Afternoon,Winter,Sousse,0.43,507.24,15,6.6,54.8,15.7,269.9,ok
2025-12-30T16:00:00Z,2025-12-30,2025,December,30,16,Afternoon,Winter,Sousse,1.06,507.14,139,7.6,54.4,16.9,51.5,ok
2025-12-30T15:00:00Z,2025-12-30,2025,December,30,15,Afternoon,Winter,Sousse,1.93,507.03999999999996,95,7.3,52.2,17.2,316.8,ok
2025-12-30T13:00:00Z,2025-12-30,2025,December,30,13,Afternoon,Winter,Sousse,1.08,507.28999999999996,455,7.7,52.7,17.5,341.1,ok
2025-12-30T12:00:00Z,2025-12-30,2025,December,30,12,Afternoon,Winter,Sousse,3.56,507.64,466,7.6,57.7,15.9,260.8,ok
2025-12-30T11:00:00Z,2025-12-30,2025,December,30,11,Morning,Winter,Sousse,2.94,507.99,417,6.9,59,14.8,266.2,ok
2025-12-30T10:00:00Z,2025-12-30,2025,December,30,10,Morning,Winter,Sousse,1.44,508.09,322,6.4,61.2,13.8,253,ok
2025-12-30T09:00:00Z,2025-12-30,2025,December,30,9,Morning,Winter,Sousse,2.82,507.89,189,6.3,67.2,12.2,267.2,ok
2025-12-30T08:00:00Z,2025-12-30,2025,December,30,8,Morning,Winter,Sousse,2.01,507.69,25,5.7,73.2,10.3,261.1,ok
